0	1	2	11.189047
0	1	14	11.043992
0	1	1	11.032350
0	1	15	8.613572
0	1	5	8.335714
0	1	9	8.290708
0	1	11	7.302816
0	1	10	7.174125
0	1	18	6.315273
0	1	8	2.065398
0	1	0	2.032023
0	1	3	-2.076998
0	1	4	-2.786165
0	1	13	-6.135149
0	1	6	-7.003220
0	1	19	-8.715786
0	1	12	-9.087502
0	1	17	-11.620147
0	1	16	-11.841482
0	1	7	-12.114915
0	2	1	11.653085
0	2	5	11.589276
0	2	2	11.449790
0	2	11	9.885503
0	2	9	8.414315
0	2	0	6.398033
0	2	4	5.984645
0	2	15	5.738785
0	2	14	4.933352
0	2	8	2.553572
0	2	3	-1.078505
0	2	10	-4.762395
0	2	18	-7.210558
0	2	17	-10.606827
0	2	16	-11.088553
0	2	12	-11.583934
0	2	6	-11.590678
0	2	7	-12.292848
0	2	19	-12.378452
0	2	13	-12.767635
0	3	1	11.854772
0	3	10	10.142306
0	3	11	10.089728
0	3	2	9.966446
0	3	9	9.876116
0	3	5	9.480403
0	3	15	8.813673
0	3	0	7.078871
0	3	14	6.852081
0	3	4	6.704594
0	3	18	0.271115
0	3	3	0.134987
0	3	8	-1.664290
0	3	6	-8.770646
0	3	17	-11.073867
0	3	16	-11.988247
0	3	12	-12.027824
0	3	19	-12.395096
0	3	7	-12.436647
0	3	13	-12.483665
0	14	46	10.442585
0	14	31	8.094338
0	14	61	7.490826
0	14	65	7.324860
0	14	28	7.007590
0	14	69	6.392101
0	14	27	6.186589
0	14	3	5.662084
0	14	21	4.855583
0	14	29	4.613689
0	14	22	3.677104
0	14	57	3.293271
0	14	32	2.620757
0	14	56	2.263778
0	14	38	1.074437
0	14	26	-2.363669
0	14	52	-2.812458
0	14	40	-2.828966
0	14	45	-2.986063
0	14	33	-3.171922
0	14	51	-3.411419
0	14	43	-3.913613
0	14	23	-4.034065
0	14	14	-4.727165
0	14	36	-5.222846
0	14	54	-5.480561
0	14	25	-6.036764
0	14	48	-6.260584
0	14	85	-6.439968
0	14	63	-7.462005
0	14	37	-7.670676
0	14	53	-8.243587
0	14	30	-8.489470
0	14	8	-8.737609
0	14	58	-8.934917
0	14	76	-9.221025
0	14	39	-9.333500
0	14	79	-9.349216
0	14	42	-9.752153
0	14	70	-9.754692
0	14	50	-9.775203
0	14	16	-10.001758
0	14	20	-10.058690
0	14	35	-10.070179
0	14	24	-10.257456
0	14	47	-10.280269
0	14	41	-10.284337
0	14	71	-10.301147
0	14	62	-10.619489
0	14	64	-10.649712
0	14	18	-10.697131
0	14	44	-10.739407
0	14	73	-10.834761
0	14	49	-11.040336
0	14	11	-11.203218
0	14	78	-11.602016
0	14	74	-11.662242
0	14	72	-11.900681
0	14	66	-12.075398
0	14	77	-12.331671
0	14	34	-12.342522
0	14	55	-12.646489
0	14	75	-12.660581
0	15	31	11.340889
0	15	57	10.541954
0	15	14	9.778830
0	15	48	9.764915
0	15	27	9.259974
0	15	43	9.137428
0	15	22	8.781199
0	15	46	8.718010
0	15	21	8.649247
0	15	28	8.405774
0	15	30	7.936532
0	15	50	6.991046
0	15	56	6.831131
0	15	23	6.609519
0	15	65	6.491959
0	15	63	5.803287
0	15	51	4.872372
0	15	53	4.844456
0	15	61	4.669674
0	15	32	3.854022
0	15	18	3.732233
0	15	26	3.201641
0	15	54	2.893822
0	15	47	1.635742
0	15	58	1.289250
0	15	3	1.138531
0	15	40	0.437175
0	15	24	-0.203886
0	15	72	-0.567560
0	15	38	-1.677606
0	15	20	-2.272532
0	15	62	-3.012936
0	15	64	-3.453368
0	15	52	-3.670812
0	15	37	-3.879801
0	15	39	-3.956263
0	15	73	-4.038666
0	15	45	-4.501381
0	15	36	-4.852482
0	15	71	-5.425026
0	15	11	-5.436921
0	15	69	-6.002955
0	15	25	-6.059012
0	15	49	-6.445650
0	15	79	-6.458333
0	15	78	-7.171445
0	15	70	-7.352056
0	15	42	-7.880204
0	15	55	-8.872914
0	15	75	-8.939250
0	15	33	-9.122883
0	15	29	-9.233032
0	15	85	-9.879100
0	15	8	-9.884048
0	15	76	-10.519223
0	15	35	-10.583954
0	15	74	-10.918203
0	15	44	-11.135970
0	15	16	-11.202724
0	15	77	-11.409966
0	15	41	-11.436183
0	15	34	-11.640693
0	15	66	-11.739789
0	16	56	12.416595
0	16	58	11.856118
0	16	43	11.585722
0	16	26	11.067631
0	16	32	10.451200
0	16	54	9.847919
0	16	22	9.637375
0	16	52	8.963824
0	16	28	8.858039
0	16	21	8.479799
0	16	57	8.131814
0	16	31	8.043509
0	16	63	8.037017
0	16	51	7.238184
0	16	65	6.233579
0	16	53	6.227757
0	16	48	5.450404
0	16	27	2.113967
0	16	3	1.977510
0	16	47	1.625290
0	16	62	0.530150
0	16	61	-0.169368
0	16	38	-1.586994
0	16	45	-4.335889
0	16	30	-4.529008
0	16	40	-4.868359
0	16	37	-5.290789
0	16	72	-5.835701
0	16	25	-5.914565
0	16	35	-7.162236
0	16	36	-7.870145
0	16	29	-8.162785
0	16	8	-8.571240
0	16	14	-8.633996
0	16	79	-8.651917
0	16	20	-8.827489
0	16	23	-8.971392
0	16	69	-9.076731
0	16	39	-9.089663
0	16	42	-9.877585
0	16	64	-9.997375
0	16	76	-10.053185
0	16	46	-10.076625
0	16	33	-10.091730
0	16	70	-10.240963
0	16	50	-10.262096
0	16	16	-10.304955
0	16	66	-10.326155
0	16	24	-10.503221
